;Unnamed: 0;order_id;quantity;item_name;choice_description;item_price
2611;2611;1036;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
2612;2612;1037;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.25 
2613;2613;1037;1;Chips and Guacamole;;$4.45 
2614;2614;1038;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]];$11.25 
2615;2615;1038;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]];$11.25 
2616;2616;1039;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]];$8.49 
2617;2617;1039;1;Chicken Burrito;[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Fajita Veggies, Guacamole]];$10.98 
2618;2618;1040;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]];$8.49 
2619;2619;1040;1;Izze;[Clementine];$3.39 
2620;2620;1041;1;Barbacoa Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]];$9.25 
2621;2621;1041;1;Chicken Bowl;[Tomatillo Red Chili Salsa, Rice];$8.75 
2622;2622;1041;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
2623;2623;1042;2;Bottled Water;;$3.00 
2624;2624;1042;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]];$9.39 
2625;2625;1043;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole]];$11.75 
2626;2626;1043;1;Chips and Fresh Tomato Salsa;;$2.95 
2627;2627;1044;1;Bottled Water;;$1.50 
2628;2628;1044;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]];$11.25 
2629;2629;1044;1;Steak Crispy Tacos;[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]];$11.75 
2630;2630;1045;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$8.75 
2631;2631;1045;1;Chips;;$2.15 
2632;2632;1045;1;Bottled Water;;$1.50 
2633;2633;1046;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]];$8.49 
2634;2634;1046;1;Izze;[Clementine];$3.39 
2635;2635;1047;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]];$11.75 
2636;2636;1047;1;Canned Soft Drink;[Diet Coke];$1.25 
2637;2637;1048;2;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$17.50 
2638;2638;1049;1;Veggie Burrito;[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole]];$11.25 
2639;2639;1049;1;Canned Soft Drink;[Nestea];$1.25 
2640;2640;1050;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]];$8.75 
2641;2641;1050;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
2642;2642;1050;1;Canned Soft Drink;[Lemonade];$1.25 
2643;2643;1051;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]];$11.25 
2644;2644;1051;1;Steak Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.75 
2645;2645;1051;3;Chips and Guacamole;;$13.35 
2646;2646;1051;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
2647;2647;1051;1;Carnitas Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
2648;2648;1052;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]];$11.25 
2649;2649;1052;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2650;2650;1052;1;Chips and Guacamole;;$4.45 
2651;2651;1052;1;Chicken Crispy Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole]];$11.25 
2652;2652;1053;1;Chicken Burrito;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.49 
2653;2653;1053;1;Nantucket Nectar;[Pineapple Orange Banana];$3.39 
2654;2654;1054;1;Steak Soft Tacos;[Fresh Tomato Salsa, [Cheese, Lettuce]];$9.25 
2655;2655;1054;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
2656;2656;1055;2;Chips and Tomatillo-Green Chili Salsa;;$4.78 
2657;2657;1055;1;Chips and Fresh Tomato Salsa;;$2.39 
2658;2658;1055;1;Chips and Guacamole;;$3.99 
2659;2659;1056;1;Steak Burrito;[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.99 
2660;2660;1056;1;Barbacoa Burrito;[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.99 
2661;2661;1057;1;Chicken Soft Tacos;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2662;2662;1057;1;Chicken Soft Tacos;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2663;2663;1057;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]];$8.75 
2664;2664;1058;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
2665;2665;1058;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
2666;2666;1058;1;Chips and Guacamole;;$4.45 
2667;2667;1059;1;Barbacoa Bowl;[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]];$9.25 
2668;2668;1059;1;Chicken Crispy Tacos;[Tomatillo Red Chili Salsa, [Rice, Cheese]];$8.75 
2669;2669;1059;1;Chips and Guacamole;;$4.45 
2670;2670;1060;1;Chicken Burrito;[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Lettuce]];$8.49 
2671;2671;1060;1;Chicken Soft Tacos;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2672;2672;1061;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Sour Cream, Guacamole]];$10.98 
2673;2673;1062;1;Veggie Bowl;[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
2674;2674;1062;1;Chips and Guacamole;;$3.99 
2675;2675;1063;1;Steak Burrito;[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
2676;2676;1063;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]];$8.75 
2677;2677;1064;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]];$11.75 
2678;2678;1064;1;Chips and Guacamole;;$4.45 
2679;2679;1064;1;Bottled Water;;$1.50 
2680;2680;1064;1;Canned Soft Drink;[Sprite];$1.25 
2681;2681;1065;1;Chicken Burrito;[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Lettuce]];$8.49 
2682;2682;1065;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.49 
2683;2683;1066;1;Veggie Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]];$8.75 
2684;2684;1066;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2685;2685;1067;1;Veggie Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
2686;2686;1067;1;Carnitas Burrito;[Fresh Tomato Salsa, [Cheese, Lettuce]];$9.25 
2687;2687;1068;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]];$8.75 
2688;2688;1068;1;Chips and Fresh Tomato Salsa;;$2.95 
2689;2689;1068;1;Canned Soft Drink;[Diet Coke];$1.25 
2690;2690;1069;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]];$11.25 
2691;2691;1069;1;Bottled Water;;$1.50 
2692;2692;1070;1;Chicken Burrito;[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole, Rice]];$11.25 
2693;2693;1070;1;Chips and Guacamole;;$4.45 
2694;2694;1070;1;Steak Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]];$9.25 
2695;2695;1070;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]];$8.75 
2696;2696;1071;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]];$8.75 
2697;2697;1071;1;Carnitas Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
2698;2698;1071;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2699;2699;1071;1;Chips and Guacamole;;$4.45 
2700;2700;1071;1;Bottled Water;;$1.50 
2701;2701;1072;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]];$8.75 
2702;2702;1072;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]];$8.75 
2703;2703;1073;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.49 
2704;2704;1073;1;Side of Chips;;$1.69 
2705;2705;1074;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]];$8.75 
2706;2706;1074;1;Chips;;$2.15 
2707;2707;1074;1;Barbacoa Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]];$9.25 
2708;2708;1074;1;Chips;;$2.15 
2709;2709;1075;1;Bottled Water;;$1.50 
2710;2710;1075;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$11.25 
2711;2711;1076;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.75 
2712;2712;1076;1;Chips;;$2.15 
2713;2713;1076;1;6 Pack Soft Drink;[Coke];$6.49 
2714;2714;1077;1;Steak Burrito;[Roasted Chili Corn Salsa, [Cheese, Black Beans, Lettuce]];$9.25 
2715;2715;1077;1;Carnitas Soft Tacos;[Roasted Chili Corn Salsa, [Cheese, Lettuce]];$9.25 
2716;2716;1078;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2717;2717;1078;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2718;2718;1079;1;Barbacoa Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
2719;2719;1079;1;Carnitas Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
2720;2720;1080;1;Steak Burrito;[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
2721;2721;1080;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
2722;2722;1081;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2723;2723;1081;1;Chips;;$2.15 
2724;2724;1081;1;Canned Soft Drink;[Nestea];$1.25 
2725;2725;1082;1;Carnitas Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
2726;2726;1082;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]];$9.25 
2727;2727;1082;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]];$11.25 
2728;2728;1083;1;Chicken Salad Bowl;[Roasted Chili Corn Salsa, [Cheese, Lettuce]];$8.75 
2729;2729;1083;2;Chips and Fresh Tomato Salsa;;$5.90 
2730;2730;1084;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2731;2731;1084;1;Chips and Guacamole;;$4.45 
2732;2732;1085;1;Steak Soft Tacos;[Fresh Tomato Salsa, Sour Cream];$9.25 
2733;2733;1085;1;Carnitas Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
2734;2734;1085;1;Chips and Guacamole;;$4.45 
2735;2735;1086;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.25 
2736;2736;1086;1;Chips and Guacamole;;$4.45 
2737;2737;1087;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
2738;2738;1087;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2739;2739;1087;1;Chips;;$2.15 
2740;2740;1088;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]];$11.89 
2741;2741;1088;1;Chicken Bowl;[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole]];$11.25 
2742;2742;1089;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]];$8.75 
2743;2743;1089;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
2744;2744;1089;1;Bottled Water;;$1.50 
2745;2745;1090;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]];$8.75 
2746;2746;1090;2;Chips;;$4.30 
2747;2747;1091;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]];$8.75 
2748;2748;1091;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]];$11.25 
2749;2749;1091;1;Barbacoa Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
2750;2750;1092;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.75 
2751;2751;1092;1;Chips;;$2.15 
2752;2752;1092;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.25 
2753;2753;1093;1;Steak Bowl;[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]];$8.99 
2754;2754;1093;1;Bottled Water;;$1.09 
2755;2755;1094;1;Veggie Burrito;[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]];$8.49 
2756;2756;1094;1;Veggie Salad;[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]];$8.49 
2757;2757;1095;1;Chicken Burrito;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2758;2758;1095;1;Izze;[Blackberry];$3.39 
2759;2759;1095;1;Steak Burrito;[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]];$8.99 
2760;2760;1096;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
2761;2761;1096;1;Chips and Guacamole;;$3.99 
2762;2762;1097;1;Barbacoa Bowl;[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$11.75 
2763;2763;1097;1;Chips;;$2.15 
2764;2764;1097;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa, [Rice, Cheese]];$8.75 
2765;2765;1097;1;Chips and Guacamole;;$4.45 
2766;2766;1097;2;Canned Soft Drink;[Diet Coke];$2.50 
2767;2767;1098;1;Steak Burrito;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Guacamole]];$11.48 
2768;2768;1098;1;Canned Soda;[Sprite];$1.09 
2769;2769;1099;1;Chicken Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2770;2770;1099;1;Chicken Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2771;2771;1100;2;Chicken Bowl;[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]];$16.98 
2772;2772;1101;1;Chips and Guacamole;;$3.99 
2773;2773;1101;1;Veggie Bowl;[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
2774;2774;1101;1;Canned Soda;[Sprite];$1.09 
2775;2775;1102;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
2776;2776;1102;1;Chips and Fresh Tomato Salsa;;$2.95 
2777;2777;1102;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]];$8.75 
2778;2778;1103;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]];$8.75 
2779;2779;1103;1;Chips and Fresh Tomato Salsa;;$2.95 
2780;2780;1103;1;Barbacoa Soft Tacos;[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]];$9.25 
2781;2781;1104;1;Chicken Bowl;[Fresh Tomato Salsa, [Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice]];$11.25 
2782;2782;1104;1;Chips;;$2.15 
2783;2783;1105;1;Steak Burrito;[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]];$9.25 
2784;2784;1105;1;Chips and Guacamole;;$4.45 
2785;2785;1106;1;Chips and Guacamole;;$4.45 
2786;2786;1106;1;Barbacoa Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]];$9.25 
2787;2787;1106;1;Barbacoa Crispy Tacos;[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]];$11.75 
2788;2788;1107;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.75 
2789;2789;1107;1;Chips;;$2.15 
2790;2790;1108;1;Carnitas Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$9.25 
2791;2791;1108;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]];$8.75 
2792;2792;1109;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]];$11.25 
2793;2793;1109;1;6 Pack Soft Drink;[Diet Coke];$6.49 
2794;2794;1110;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$8.75 
2795;2795;1110;1;Veggie Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
2796;2796;1110;1;Chips and Fresh Tomato Salsa;;$2.95 
2797;2797;1111;1;Chicken Burrito;[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]];$10.98 
2798;2798;1111;1;Chips and Guacamole;;$3.99 
2799;2799;1112;1;Bottled Water;;$1.50 
2800;2800;1112;1;Barbacoa Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]];$9.25 
2801;2801;1112;1;Chips;;$2.15 
2802;2802;1113;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]];$8.75 
2803;2803;1113;1;Veggie Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]];$11.25 
2804;2804;1114;1;Steak Salad Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.89 
2805;2805;1114;1;Chips and Guacamole;;$4.45 
2806;2806;1114;1;Bottled Water;;$1.50 
2807;2807;1114;1;Canned Soft Drink;[Coke];$1.25 
2808;2808;1115;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
2809;2809;1115;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
2810;2810;1115;1;Chips and Guacamole;;$4.45 
2811;2811;1116;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]];$11.25 
2812;2812;1116;1;Steak Crispy Tacos;[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]];$11.75 
2813;2813;1117;1;Chicken Bowl;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]];$8.49 
2814;2814;1117;1;Canned Soda;[Diet Dr. Pepper];$1.09 
2815;2815;1117;1;Bottled Water;;$1.09 
2816;2816;1117;1;Side of Chips;;$1.69 
2817;2817;1118;1;Steak Burrito;[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.99 
2818;2818;1118;1;Nantucket Nectar;[Apple];$3.39 
2819;2819;1119;1;Steak Burrito;[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]];$8.99 
2820;2820;1119;1;Side of Chips;;$1.69 
2821;2821;1120;1;Chicken Burrito;[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2822;2822;1120;1;Steak Burrito;[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.99 
2823;2823;1121;3;Bottled Water;;$3.27 
2824;2824;1121;1;Steak Burrito;[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]];$8.99 
2825;2825;1122;1;Steak Burrito;[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]];$8.99 
2826;2826;1122;1;Canned Soda;[Coca Cola];$1.09 
2827;2827;1123;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
2828;2828;1123;1;Side of Chips;;$1.69 
2829;2829;1124;1;Chips and Guacamole;;$3.99 
2830;2830;1124;1;Chicken Soft Tacos;[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]];$8.49 
2831;2831;1124;1;Canned Soda;[Coca Cola];$1.09 
2832;2832;1125;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$8.75 
2833;2833;1125;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$8.75 
2834;2834;1126;1;Steak Burrito;[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
2835;2835;1126;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]];$8.75 
2836;2836;1127;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]];$9.25 
2837;2837;1127;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]];$8.75 
2838;2838;1128;1;Nantucket Nectar;[Peach Orange];$3.39 
2839;2839;1128;1;Steak Burrito;[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]];$8.99 
2840;2840;1128;1;Steak Soft Tacos;[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]];$8.99 
2841;2841;1128;1;Chips and Fresh Tomato Salsa;;$2.39 
2842;2842;1129;1;Steak Crispy Tacos;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$9.25 
2843;2843;1129;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]];$8.75 
2844;2844;1130;1;Steak Soft Tacos;[Fresh Tomato Salsa, [Cheese, Sour Cream]];$9.25 
2845;2845;1130;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]];$9.25 
2846;2846;1131;1;Steak Burrito;[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]];$8.99 
2847;2847;1131;1;Chips and Guacamole;;$3.99 
2848;2848;1131;1;Chips and Tomatillo-Green Chili Salsa;;$2.39 
2849;2849;1132;1;Veggie Burrito;[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2850;2850;1132;1;Canned Soda;[Diet Coke];$1.09 
2851;2851;1132;1;Veggie Soft Tacos;[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
2852;2852;1133;1;Steak Burrito;[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.99 
2853;2853;1133;1;Nantucket Nectar;[Apple];$3.39 
2854;2854;1134;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]];$11.25 
2855;2855;1134;1;Canned Soft Drink;[Diet Coke];$1.25 
2856;2856;1135;1;Steak Bowl;[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]];$8.99 
2857;2857;1135;1;Chips and Guacamole;;$3.99 
